Communication,Moraine Valley Community College,IL
Economics,Arizona State University,AZ
Philosophy,Houston Community College (all campuses),TX
Business,West Los Angeles College,CA
Computer Information Systems,Pasadena City College,CA
,,
Mathematics,Cincinnati State,OH
Art,Cincinnati State,OH
Library,California State University -  East Bay,CA
,,
English,CUNY York College,NY
,,
,,
English,Vancouver Island University,BC
Psychology,Florida State University,FL
,,
Computer Science,California State University Long Beach,CA
Communication,Texas A&M University at College Station,TX
Accounting,Capilano University,BC
Business,Texas A&M University at College Station,TX
Mathematics,Kent State University,OH
Education,Rio Salado College,AZ
Business  Economics,Chapman University School of Law,CA
,,
Mathematics,Simon Fraser University Surrey,BC
Kinesiology,University of British Columbia,BC
Psychology,Midwestern State University,TX
Religion,University of Waterloo,ON
History,University Of Illinois at Urbana-Champaign,IL
Information Technology,University of Maryland University College,MD
Science,University of Maryland University College,MD
Culinary Arts,Oxnard College,CA
Actuarial Science,University of Regina,SK
History,Long Island University - Post,NY
Cultural Studies,Trent University,ON
English,California State University Fullerton,CA
Mathematics,University of Wisconsin - Whitewater,WI
Biology,Texas A&M University at College Station,TX
,,
Cultural Studies,Trent University,ON
Chemistry,Dyersburg State Community College,TN
,,
,,
Spanish,Temple University,PA
Art,Colby College,ME
,,
Psychology,University of Central Missouri,MO
Languages,University of Central Missouri,MO
Psychology,LaGuardia Community College,NY
Nursing,Chamberlain College of Nursing,GA
Instructional Technology,Kutztown University of Pennsylvania,PA
,,
Communication,University of North Texas: Dallas Campus,TX
Theater,University of Texas at Arlington,TX
Science,Lakehead University,ON
Health Science,Brookdale Community College,NJ
Mathematics,Lakehead University,ON
Psychology,North Carolina State University,NC
Marketing,Merced College,CA
English,East Mississippi Community College,MS
,,
Film,University of Calgary,AB
Physics,Northern Kentucky University,KY
Music,East Mississippi Community College,MS
Marketing,Grand Valley State University,MI
Computer Science,Central Texas College,TX
Biology,Troy University,AL
English,Columbia College,VA
English,Columbia College,VA
,,
Fashion  Interior Design,Grand Rapids Community College,MI
Athletics,Texas State University,TX
Medicine,St. John's University,NY
,,
Languages,Benedictine College,KS
Business,Lynn University,FL
,,
,,
,,
Biology,Oakton Community College,IL
,,
Sociology,Hunter College,NY
,,
Music,University of Alberta,AB
Communication,University of Arkansas at Fort Smith,AR
Physical Education,Weber State University,UT
Music,Wilmington College of Ohio,OH
English,Santa Fe College,FL
Chemistry,McMaster University,ON
Recreation,Langara College,BC
Chemistry,Central Connecticut State University,CT
Languages,University of Manchester,MANCHESTER
Political Science,Wilmington College of Ohio,OH
Foreign Languages,Moraine Valley Community College,IL
Health Science,Kilgore College,TX
Criminal Justice,University of Nebraska Omaha,NE
English,Duquesne University,PA
Foreign Languages,Henry Ford College,MI
Sociology,Delaware State University,DE
Chemistry,College of the Holy Cross,MA
,,
Engineering,University of California Los Angeles (UCLA),CA
French  Italian,University of Washington,WA
English,Kansas Wesleyan University,KS
Science,Woodland Community College,CA
Chemistry,University of North Texas,TX
Astronomy,University of Wisconsin - Madison,WI
,,
,,
Mathematics,Eastern Kentucky University,KY
,,
,,
English,Providence College,RI
Philosophy,University of Guelph,ON
Mathematics,Florida Gulf Coast University,FL
Spanish,Grand Valley State University,MI
Mathematics,East Los Angeles College,CA
Economics,"California State University, Sacramento",CA
Electronics,Seneca College of Applied Arts and Technology-ALL,ON
Information Technology,University of Maryland University College,MD
Communication Studies,"California State University, Sacramento",CA
Music,Lehman College,NY
Psychology,SUNY Old Westbury,NY
English,Southern Utah University,UT
Computer Science,University of Calgary,AB
Human Services,New York City College of Technology,NY
Marketing,University of South Carolina Upstate,SC
Chemistry,University of Alberta,AB
Business,Kingsborough Community College,NY
Education,West Chester University of Pennsylvania,PA
Mathematics,Trinity Washington University,DC
English,Missouri Western State University,MO
Early Childhood Education,University of Michigan - Flint,MI
Psychology,California State University San Bernardino,CA
,,
University Studies,Boise State University,ID
Computer Science,University at Albany (SUNY Albany),NY
Engineering,Cambrian College,ON
Engineering,Cambrian College,ON
Physics,University of the Fraser Valley,BC
,,
English,Moorpark College,CA
,,
Accounting,Farmingdale State College,NY
Computer Science,Hofstra University,NY
Languages,Florida International University,FL
,,
,,
Business,Northern Essex Community College,MA
Chemistry  Biochemistry,Abilene Christian University,TX
English,George Mason University,VA
Criminal Justice,Mt. Hood Community College,OR
Environment,McGill University,QC
History,University of Houston-Clear Lake,TX
Plant  Soil Science,University of California Riverside,CA
Information Science,Florida National University,FL
Health,Portland Community College,OR
Visual  Performing Arts,College of the Mainland,TX
Social Work,Empire State College,NY
,,
Political Science,Georgia State University Perimeter College - Dunwoody,GA
Education,Concordia University,QC
Criminal Justice,University of Toledo,OH
History,MacEwan University,AB
Police Science,John Jay College of Criminal Justice,NY
,,
English,Palm Beach State College (all campuses),FL
Mathematics,Rockhurst University,MO
,,
Human Ecology,SUNY Oneonta,NY
Computer Science,University of Maryland University College,MD
Engineering,University of California San Diego,CA
Languages,California State University San Marcos,CA
,,
Biology,Northeastern State University,OK
,,
Philosophy,Duke University,NC
Theology,Franciscan University of Steubenville,OH
Communication Studies,Loyola Marymount University,CA
Communication Studies,Loyola Marymount University,CA
Biology,Wayne State University,MI
,,
Electrical  Comp. Engineering,University of Waterloo,ON
,,
Communication Studies,University of North Carolina at Chapel Hill,NC
,,
Health Science,University of Delaware,DE
,,
,,
Psychology,St. John Fisher College,NY
Law,Lincoln Memorial University,TN
Biology,Langara College,BC
Chemistry,Lamar University,TX
Criminal Justice,University of Texas at Tyler,TX
,,
Accounting,Thomas Edison State University,NJ
,,
Languages,Hunter College,NY
Journalism,Florida International University,FL
Nursing,Atlantic Cape Community College,NJ
Economics,Fordham University - Rose Hill,NY
,,
Math  Statisitics,University of Calgary,AB
Criminal Justice,University of Wisconsin - Platteville,WI
Aviation,Northwestern Michigan College,MI
Advisor,Lone Star College (all),TX
Business,Tarleton State University - Fort Worth,TX
Mathematics,Genesee Community College,NY
English,Seattle Pacific University,WA
Business,Tarleton State University - Fort Worth,TX
Art,Old Dominion University,VA
,,
Theater,University of North Carolina at Greensboro,NC
,,
,,
Music,East Central University,OK
,,
,,
Nursing,University of Arkansas at Fort Smith,AR
Nursing,University of Arkansas at Fort Smith,AR
Mathematics,Texas Tech University,TX
Management,American Public University System (all campuses),WV
Biology,St. Petersburg College (all campuses),FL
Chemistry,Lipscomb University,TN
Astronomy,New Mexico State University,NM
Sociology,University of South Florida,FL
Engineering,Santa Clara University,CA
Mathematics,University of West Georgia,GA
English,Texas State University,TX
,,
,,
Arts  Sciences,Art Center College of Design,CA
Education,Ohio State University - Marion,OH
Art History,Alberta College of Art & Design,AB
Sociology,Pitzer College,CA
Management,Stetson University,FL
Mathematics,University of Waterloo,ON
,,
,,
English,University of Alabama at Birmingham,AL
,,
Cultural Studies,Columbia College Chicago,IL
Business,Marist College,NY
Sociology,Temple University,PA
,,
,,
Communication,Walters State Community College,TN
History,Texas A&M University at College Station,TX
,,
,,
Biology,Tarrant County College (all),TX
Civil Engineering,University of South Carolina,SC
,,
Chemistry,Miami University,OH
Business,University of Maryland University College,MD
Mathematics,Northern Virginia Community College (all campuses),VA
Recreation Parks  Tourism,Clemson University,SC
Communication,Purdue University - West Lafayette,IN
Anthropology,DePaul University,IL
Art,York College of Pennsylvania,PA
Aeronautics,Embry-Riddle Aeronautical University,FL
,,
Mathematics,University of Miami,FL
,,
Exercise  Sport Science,University of Tampa,FL
Geology,College of Staten Island (CUNY - Staten Island),NY
Philosophy,University of Ottawa,ON
Biology,Austin Community College - Cypress Creek,TX
Criminal Justice,Ryerson University,ON
Ethnic Studies,University of Texas at Austin,TX
Earth Science,El Camino College,CA
Spanish  Portuguese,University of Texas at Austin,TX
Business,Chippewa Valley Technical College,WI
,,
,,
Sociology,Loyola University Chicago,IL
Biology,Texas A&M University at Corpus Christi,TX
History,LaGuardia Community College,NY
Physics,Nova Scotia Community College - Waterfront,NS
,,
Education,Mercy College,NY
,,
,,
,,
Business,West Texas A&M University,TX
,,
Art,University of North Carolina Wilmington,NC
Languages,Duke University,NC
Counseling,Liberty University,VA
Nursing,University of Massachusetts - Boston,MA
,,
Counseling,Liberty University,VA
,,
English,University of Arkansas,AR
English,Bainbridge State College,GA
Biology,South Louisiana Community College - Lafayette Campus,LA
,,
Business,Manchester Community College,CT
Music,Bowling Green State University,OH
English,SUNY Rockland Community College,NY
Education,Palo Alto College,TX
Mathematics,Northwest Arkansas Community College,AR
Business,Florida Atlantic University,FL
,,
Anthropology,Johnson County Community College,KS
Humanities,Carroll University,WI
Government,San Jacinto College - Central,TX
Business Management,University of Maryland University College,MD
Political Science,San Jacinto College - North,TX
English,San Bernardino Valley College,CA
,,
,,
Accounting,Roosevelt University,IL
Psychology,University of South Carolina,SC
Literature,Bellevue College,WA
Social Work,Indiana University-Purdue University Indianapolis,IN
Law,Irvine Valley College,CA
,,
Chemistry,University of Texas Rio Grande Valley (all campuses),TX
,,
,,
Computer Science,University of Maryland University College,MD
English,University of Wisconsin - Milwaukee,WI
Biology,Holy Family University,PA
Russian,Rutgers - State University of New Jersey,NJ
Sports Science,Douglas College,BC
Art,Brigham Young University,UT
,,
,,
English,University of North Texas,TX
,,
Fashion,Ryerson University,ON
Art,Utah Valley University,UT
,,
Biology,University of New Mexico,NM
Psychology,Florida International University,FL
,,
Psychology,St. Petersburg College (all campuses),FL
English,Moorpark College,CA
,,
Languages,Middlesex Community College,CT
Business,Coastline Community College - Garden Grove,CA
Dance,University of Wisconsin - Milwaukee,WI
Film,University of Colorado Denver,CO
,,
,,
,,
Languages,State Fair Community College,MO
,,
Theater,University of New Mexico,NM
,,
,,
Education,Pierce College (all),WA
,,
,,
,,
,,
Political Science,Georgia Institute of Technology,GA
,,
,,
Computer Science,Tallahassee Community College,FL
